---TICK-TAG---
***START MEMORY***
UVs: 46, TOs: 0/0, ErrorsOrGF: 1, TTFF: 65
Fixes: 9323, Avg. time to fix: 0 s, Avg. HDOP (x10): 9

count,timestamp,lat,lon
430,1646224319,47.74305,8.99898
431,1646224320,47.74305,8.99898
432,1646224321,47.74305,8.99898
433,1646224322,47.74305,8.99898
434,1646224323,47.74305,8.99898
435,1646224324,47.74305,8.99898
436,1646224325,47.74305,8.99898
437,1646224326,47.74305,8.99898
438,1646224327,47.74305,8.99898
439,1646224328,47.74305,8.99898
440,1646224329,47.74305,8.99898
441,1646224330,47.74305,8.99898
442,1646224331,47.74305,8.99898
443,1646224332,47.74305,8.99898
444,1646224333,47.74305,8.99898
445,1646224334,47.74305,8.99898
446,1646224335,47.74305,8.99898
447,1646224336,47.74305,8.99898
448,1646224337,47.74305,8.99898
449,1646224338,47.74305,8.99898
450,1646224339,47.74305,8.99898
451,1646224340,47.74305,8.99898
452,1646224341,47.74305,8.99898
453,1646224342,47.74305,8.99898
454,1646224343,47.74305,8.99898
455,1646224344,47.74305,8.99898
456,1646224345,47.74305,8.99898
457,1646224346,47.74305,8.99898
458,1646224347,47.74305,8.99898
459,1646224348,47.74305,8.99898
460,1646224349,47.74305,8.99898
461,1646224350,47.74305,8.99898
462,1646224351,47.74305,8.99898
463,1646224352,47.74305,8.99898
464,1646224353,47.74305,8.99898
465,1646224354,47.74305,8.99898
466,1646224355,47.74305,8.99898
467,1646224356,47.74305,8.99898
468,1646224357,47.74305,8.99898
469,1646224358,47.74305,8.99898
470,1646224359,47.74305,8.99898
471,1646224360,47.74305,8.99898
472,1646224361,47.74305,8.99898
473,1646224362,47.74305,8.99898
474,1646224363,47.74305,8.99898
475,1646224364,47.74305,8.99898
476,1646224365,47.74305,8.99898
477,1646224366,47.74305,8.99898
478,1646224367,47.74305,8.99898
479,1646224368,47.74305,8.99898
480,1646224369,47.74305,8.99898
481,1646224370,47.74305,8.99898
482,1646224371,47.74305,8.99898
483,1646224372,47.74305,8.99898
484,1646224373,47.74305,8.99898
485,1646224374,47.74305,8.99898
486,1646224375,47.74305,8.99898
487,1646224376,47.74305,8.99898
488,1646224377,47.74305,8.99898
489,1646224378,47.74305,8.99898
490,1646224379,47.74305,8.99898
491,1646224380,47.74305,8.99898
492,1646224381,47.74305,8.99898
493,1646224382,47.74305,8.99898
494,1646224383,47.74305,8.99898
495,1646224384,47.74305,8.99898
496,1646224385,47.74305,8.99898
497,1646224386,47.74305,8.99898
498,1646224387,47.74305,8.99898
499,1646224388,47.74305,8.99898
500,1646224389,47.74305,8.99898
501,1646224390,47.74305,8.99898
502,1646224391,47.74305,8.99898
503,1646224392,47.74305,8.99898
504,1646224393,47.74305,8.99898
505,1646224394,47.74305,8.99898
506,1646224395,47.74305,8.99898
507,1646224396,47.74305,8.99898
508,1646224397,47.74305,8.99898
509,1646224398,47.74305,8.99898
510,1646224399,47.74305,8.99898
511,1646224400,47.74305,8.99898
512,1646224401,47.74305,8.99898
513,1646224402,47.74305,8.99898
514,1646224403,47.74305,8.99898
515,1646224404,47.74305,8.99898
516,1646224405,47.74305,8.99898
517,1646224406,47.74305,8.99898
518,1646224407,47.74305,8.99898
519,1646224408,47.74305,8.99898
520,1646224409,47.74305,8.99898
521,1646224410,47.74305,8.99898
522,1646224411,47.74305,8.99898
523,1646224412,47.74305,8.99898
524,1646224413,47.74305,8.99898
525,1646224414,47.74305,8.99898
526,1646224415,47.74305,8.99898
527,1646224416,47.74305,8.99898
528,1646224417,47.74305,8.99898
529,1646224418,47.74305,8.99898
530,1646224419,47.74305,8.99898
531,1646224420,47.74305,8.99898
532,1646224421,47.74305,8.99898
533,1646224422,47.74305,8.99898
534,1646224423,47.74305,8.99898
535,1646224424,47.74305,8.99898
536,1646224425,47.74305,8.99898
537,1646224426,47.74305,8.99898
538,1646224427,47.74305,8.99898
539,1646224428,47.74305,8.99898
540,1646224429,47.74305,8.99898
541,1646224430,47.74305,8.99898
542,1646224431,47.74305,8.99898
543,1646224432,47.74305,8.99898
544,1646224433,47.74305,8.99898
545,1646224434,47.74305,8.99898
546,1646224435,47.74305,8.99898
547,1646224436,47.74305,8.99898
548,1646224437,47.74305,8.99898
549,1646224438,47.74305,8.99898
550,1646224439,47.74305,8.99899
551,1646224440,47.74305,8.99899
552,1646224441,47.74305,8.99899
553,1646224442,47.74305,8.99899
554,1646224443,47.74305,8.99899
555,1646224444,47.74305,8.99899
556,1646224445,47.74305,8.99899
557,1646224446,47.74305,8.99899
558,1646224447,47.74305,8.99899
559,1646224448,47.74305,8.99899
560,1646224449,47.74305,8.99899
561,1646224450,47.74305,8.99899
562,1646224451,47.74305,8.99899
563,1646224452,47.74305,8.99899
564,1646224453,47.74305,8.99899
565,1646224454,47.74305,8.99899
566,1646224455,47.74305,8.99899
567,1646224456,47.74305,8.99899
568,1646224457,47.74305,8.99899
569,1646224458,47.74306,8.99899
570,1646224459,47.74306,8.99899
571,1646224460,47.74306,8.99899
572,1646224461,47.74306,8.99899
573,1646224462,47.74306,8.99899
574,1646224463,47.74306,8.99899
575,1646224464,47.74306,8.99899
576,1646224465,47.74306,8.99899
577,1646224466,47.74306,8.99899
578,1646224467,47.74306,8.99899
579,1646224468,47.74306,8.99899
580,1646224469,47.74306,8.99899
581,1646224470,47.74306,8.99899
582,1646224471,47.74306,8.99899
583,1646224472,47.74306,8.99899
584,1646224473,47.74306,8.99899
585,1646224474,47.74306,8.99899
586,1646224475,47.74306,8.99899
587,1646224476,47.74306,8.99899
588,1646224477,47.74306,8.99899
589,1646224478,47.74305,8.99899
590,1646224479,47.74305,8.99899
591,1646224480,47.74305,8.99899
592,1646224481,47.74305,8.99899
593,1646224482,47.74305,8.99899
594,1646224483,47.74305,8.99899
595,1646224484,47.74305,8.99899
596,1646224485,47.74305,8.99899
597,1646224486,47.74305,8.99899
598,1646224487,47.74305,8.99899
599,1646224488,47.74305,8.99899
600,1646224489,47.74305,8.99899
601,1646224490,47.74305,8.99899
602,1646224491,47.74305,8.99899
603,1646224492,47.74305,8.99899
604,1646224493,47.74305,8.99899
605,1646224494,47.74305,8.99899
606,1646224495,47.74305,8.99899
607,1646224496,47.74305,8.99899
608,1646224497,47.74305,8.99899
609,1646224498,47.74305,8.99899
610,1646224499,47.74305,8.99899
611,1646224500,47.74305,8.99899
612,1646224501,47.74305,8.99899
613,1646224502,47.74305,8.99899
614,1646224503,47.74305,8.99899
615,1646224504,47.74305,8.99899
616,1646224505,47.74305,8.99899
617,1646224506,47.74305,8.99899
618,1646224507,47.74305,8.99899
619,1646224508,47.74305,8.99899
620,1646224509,47.74305,8.99899
621,1646224510,47.74305,8.99899
622,1646224511,47.74305,8.99899
623,1646224512,47.74305,8.99899
624,1646224513,47.74305,8.99899
625,1646224514,47.74305,8.99899
626,1646224515,47.74305,8.99899
627,1646224516,47.74305,8.99899
628,1646224517,47.74305,8.99899
629,1646224518,47.74305,8.99899
630,1646224519,47.74305,8.99899
631,1646224520,47.74305,8.99899
632,1646224521,47.74305,8.99899
633,1646224522,47.74305,8.99899
634,1646224523,47.74305,8.99899
635,1646224524,47.74305,8.99899
636,1646224525,47.74305,8.99899
637,1646224526,47.74305,8.99899
638,1646224527,47.74305,8.99899
639,1646224528,47.74305,8.99899
640,1646224529,47.74305,8.99899
641,1646224530,47.74305,8.99899
642,1646224531,47.74305,8.99899
643,1646224532,47.74305,8.99899
644,1646224533,47.74305,8.99899
645,1646224534,47.74305,8.99899
646,1646224535,47.74305,8.99899
647,1646224536,47.74305,8.99899
648,1646224537,47.74305,8.99899
649,1646224538,47.74305,8.99899
650,1646224539,47.74305,8.99899
651,1646224540,47.74305,8.99899
652,1646224541,47.74305,8.99899
653,1646224542,47.74305,8.99899
654,1646224543,47.74305,8.99899
655,1646224544,47.74305,8.99899
656,1646224545,47.74305,8.99899
657,1646224546,47.74305,8.99899
