---TICK-TAG---
*START MEMORY*
UVs: 115, TOs: 0/0, ErrorsOrGF: 1, TTFF: 71
Fixes: 12445, Avg. TTF: 0 s, Avg. HDOP (x10): 8

count,timestamp,lat,lon
439,1646641754,47.74624,8.99503
440,1646641755,47.74625,8.99501
441,1646641756,47.74626,8.99499
442,1646641757,47.74627,8.99497
443,1646641758,47.74627,8.99495
444,1646641759,47.74628,8.99493
445,1646641760,47.74629,8.99491
446,1646641761,47.74629,8.99490
447,1646641762,47.74630,8.99488
448,1646641763,47.74631,8.99486
449,1646641764,47.74631,8.99484
450,1646641765,47.74632,8.99482
451,1646641766,47.74632,8.99481
452,1646641767,47.74633,8.99479
453,1646641768,47.74634,8.99477
454,1646641769,47.74634,8.99475
455,1646641770,47.74635,8.99473
456,1646641771,47.74635,8.99472
457,1646641772,47.74636,8.99470
458,1646641773,47.74636,8.99468
459,1646641774,47.74637,8.99466
460,1646641775,47.74637,8.99464
461,1646641776,47.74638,8.99462
462,1646641777,47.74639,8.99460
463,1646641778,47.74639,8.99458
464,1646641779,47.74640,8.99457
465,1646641780,47.74640,8.99455
466,1646641781,47.74641,8.99452
467,1646641782,47.74641,8.99450
468,1646641783,47.74641,8.99448
469,1646641784,47.74642,8.99447
470,1646641785,47.74642,8.99445
471,1646641786,47.74644,8.99444
472,1646641787,47.74646,8.99443
473,1646641788,47.74648,8.99442
474,1646641789,47.74651,8.99441
475,1646641790,47.74653,8.99441
476,1646641791,47.74656,8.99440
477,1646641792,47.74659,8.99440
478,1646641793,47.74660,8.99441
479,1646641794,47.74661,8.99440
480,1646641795,47.74662,8.99438
481,1646641796,47.74664,8.99436
482,1646641797,47.74665,8.99435
483,1646641798,47.74666,8.99434
484,1646641799,47.74667,8.99433
485,1646641800,47.74668,8.99432
486,1646641801,47.74669,8.99430
487,1646641802,47.74670,8.99430
488,1646641803,47.74671,8.99429
489,1646641804,47.74672,8.99429
490,1646641805,47.74674,8.99428
491,1646641806,47.74675,8.99428
492,1646641807,47.74676,8.99428
493,1646641808,47.74676,8.99428
494,1646641809,47.74677,8.99428
495,1646641810,47.74677,8.99428
496,1646641811,47.74677,8.99428
497,1646641812,47.74677,8.99428
498,1646641813,47.74677,8.99428
499,1646641814,47.74677,8.99428
500,1646641815,47.74678,8.99427
501,1646641816,47.74679,8.99426
502,1646641817,47.74681,8.99424
503,1646641818,47.74682,8.99424
504,1646641819,47.74682,8.99424
505,1646641820,47.74682,8.99424
506,1646641821,47.74682,8.99424
507,1646641822,47.74682,8.99424
508,1646641823,47.74682,8.99424
509,1646641824,47.74682,8.99424
510,1646641825,47.74682,8.99424
511,1646641826,47.74682,8.99424
512,1646641827,47.74682,8.99424
513,1646641828,47.74682,8.99424
514,1646641829,47.74682,8.99424
515,1646641830,47.74682,8.99424
516,1646641831,47.74682,8.99424
517,1646641832,47.74682,8.99424
518,1646641833,47.74682,8.99424
519,1646641834,47.74682,8.99424
520,1646641835,47.74682,8.99423
521,1646641836,47.74682,8.99423
522,1646641837,47.74682,8.99423
523,1646641838,47.74683,8.99422
524,1646641839,47.74683,8.99422
525,1646641840,47.74683,8.99422
526,1646641841,47.74683,8.99422
527,1646641842,47.74683,8.99422
528,1646641843,47.74683,8.99422
529,1646641844,47.74683,8.99422
530,1646641845,47.74683,8.99422
531,1646641846,47.74683,8.99422
532,1646641847,47.74683,8.99422
533,1646641848,47.74683,8.99422
534,1646641849,47.74683,8.99422
535,1646641850,47.74683,8.99422
536,1646641851,47.74683,8.99422
537,1646641852,47.74683,8.99422
538,1646641853,47.74683,8.99422
539,1646641854,47.74683,8.99422
540,1646641855,47.74683,8.99422
541,1646641856,47.74685,8.99423
542,1646641857,47.74686,8.99425
543,1646641858,47.74687,8.99426
544,1646641859,47.74688,8.99427
545,1646641860,47.74689,8.99429
546,1646641861,47.74689,8.99429
547,1646641862,47.74690,8.99430
548,1646641863,47.74692,8.99431
549,1646641864,47.74693,8.99432
550,1646641865,47.74694,8.99433
551,1646641866,47.74695,8.99434
552,1646641867,47.74696,8.99435
553,1646641868,47.74697,8.99436
554,1646641869,47.74699,8.99437
555,1646641870,47.74700,8.99438
556,1646641871,47.74701,8.99439
557,1646641872,47.74703,8.99440
558,1646641873,47.74704,8.99441
559,1646641874,47.74705,8.99442
560,1646641875,47.74707,8.99444
561,1646641876,47.74708,8.99444
562,1646641877,47.74709,8.99445
563,1646641878,47.74711,8.99446
564,1646641879,47.74712,8.99447
565,1646641880,47.74713,8.99448
566,1646641881,47.74714,8.99449
567,1646641882,47.74716,8.99450
568,1646641883,47.74717,8.99451
569,1646641884,47.74718,8.99452
570,1646641885,47.74719,8.99453
571,1646641886,47.74721,8.99454
572,1646641887,47.74722,8.99455
573,1646641888,47.74723,8.99456
574,1646641889,47.74725,8.99457
575,1646641890,47.74726,8.99458
576,1646641891,47.74727,8.99459
577,1646641892,47.74728,8.99460
578,1646641893,47.74730,8.99461
579,1646641894,47.74731,8.99461
580,1646641895,47.74732,8.99462
581,1646641896,47.74733,8.99462
582,1646641897,47.74735,8.99462
583,1646641898,47.74736,8.99462
584,1646641899,47.74738,8.99462
585,1646641900,47.74739,8.99463
586,1646641901,47.74740,8.99463
587,1646641902,47.74742,8.99463
588,1646641903,47.74743,8.99464
589,1646641904,47.74745,8.99464
590,1646641905,47.74746,8.99464
591,1646641906,47.74747,8.99464
592,1646641907,47.74749,8.99464
593,1646641908,47.74750,8.99464
594,1646641909,47.74751,8.99465
595,1646641910,47.74753,8.99465
596,1646641911,47.74754,8.99465
597,1646641912,47.74755,8.99465
598,1646641913,47.74757,8.99465
599,1646641914,47.74758,8.99465
600,1646641915,47.74759,8.99465
601,1646641916,47.74760,8.99465
602,1646641917,47.74762,8.99465
603,1646641918,47.74763,8.99465
604,1646641919,47.74765,8.99466
605,1646641920,47.74766,8.99466
606,1646641921,47.74768,8.99466
607,1646641922,47.74769,8.99466
608,1646641923,47.74770,8.99466
609,1646641924,47.74772,8.99467
610,1646641925,47.74773,8.99467
611,1646641926,47.74775,8.99467
612,1646641927,47.74776,8.99468
613,1646641928,47.74777,8.99468
614,1646641929,47.74778,8.99468
615,1646641930,47.74780,8.99468
616,1646641931,47.74782,8.99469
617,1646641932,47.74783,8.99469
618,1646641933,47.74785,8.99469
619,1646641934,47.74786,8.99470
620,1646641935,47.74788,8.99470
621,1646641936,47.74789,8.99470
622,1646641937,47.74791,8.99471
623,1646641938,47.74792,8.99471
624,1646641939,47.74793,8.99471
625,1646641940,47.74795,8.99472
626,1646641941,47.74796,8.99472
627,1646641942,47.74798,8.99472
628,1646641943,47.74799,8.99472
629,1646641944,47.74800,8.99472
630,1646641945,47.74802,8.99472
631,1646641946,47.74803,8.99472
632,1646641947,47.74805,8.99472
633,1646641948,47.74806,8.99473
634,1646641949,47.74807,8.99473
635,1646641950,47.74809,8.99474
636,1646641951,47.74809,8.99475
637,1646641952,47.74810,8.99476
638,1646641953,47.74811,8.99476
639,1646641954,47.74812,8.99475
640,1646641955,47.74814,8.99474
641,1646641956,47.74815,8.99474
642,1646641957,47.74816,8.99473
643,1646641958,47.74818,8.99473
644,1646641959,47.74819,8.99473
645,1646641960,47.74821,8.99473
646,1646641961,47.74822,8.99472
647,1646641962,47.74823,8.99472
648,1646641963,47.74825,8.99472
649,1646641964,47.74826,8.99473
650,1646641965,47.74827,8.99473
651,1646641966,47.74828,8.99473
652,1646641967,47.74830,8.99474
653,1646641968,47.74831,8.99474
654,1646641969,47.74832,8.99475
655,1646641970,47.74834,8.99475
656,1646641971,47.74835,8.99476
657,1646641972,47.74836,8.99476
658,1646641973,47.74837,8.99477
659,1646641974,47.74838,8.99477
660,1646641975,47.74840,8.99478
661,1646641976,47.74841,8.99479
662,1646641977,47.74842,8.99480
663,1646641978,47.74843,8.99481
664,1646641979,47.74845,8.99482
665,1646641980,47.74846,8.99483
666,1646641981,47.74847,8.99484
667,1646641982,47.74848,8.99486
668,1646641983,47.74849,8.99487
669,1646641984,47.74850,8.99488
670,1646641985,47.74852,8.99489
671,1646641986,47.74853,8.99490
672,1646641987,47.74854,8.99491
673,1646641988,47.74855,8.99492
674,1646641989,47.74856,8.99493
675,1646641990,47.74857,8.99494
676,1646641991,47.74858,8.99495
677,1646641992,47.74859,8.99496
678,1646641993,47.74861,8.99498
679,1646641994,47.74862,8.99499
680,1646641995,47.74863,8.99500
681,1646641996,47.74864,8.99501
682,1646641997,47.74865,8.99502
683,1646641998,47.74866,8.99503
684,1646641999,47.74867,8.99504
685,1646642000,47.74868,8.99505
686,1646642001,47.74869,8.99506
687,1646642002,47.74870,8.99507
688,1646642003,47.74872,8.99509
689,1646642004,47.74873,8.99510
690,1646642005,47.74874,8.99511
691,1646642006,47.74876,8.99512
692,1646642007,47.74877,8.99513
693,1646642008,47.74878,8.99514
694,1646642009,47.74879,8.99515
695,1646642010,47.74881,8.99516
696,1646642011,47.74882,8.99517
697,1646642012,47.74882,8.99518
698,1646642013,47.74883,8.99519
699,1646642014,47.74882,8.99519
700,1646642015,47.74882,8.99519
701,1646642016,47.74882,8.99519
702,1646642017,47.74882,8.99519
703,1646642018,47.74882,8.99519
704,1646642019,47.74882,8.99519
705,1646642020,47.74882,8.99519
706,1646642021,47.74882,8.99519
707,1646642022,47.74882,8.99519
708,1646642023,47.74882,8.99519
709,1646642024,47.74882,8.99519
710,1646642025,47.74882,8.99519
711,1646642026,47.74882,8.99520
712,1646642027,47.74882,8.99520
713,1646642028,47.74882,8.99520
714,1646642029,47.74882,8.99520
715,1646642030,47.74882,8.99520
716,1646642031,47.74882,8.99520
717,1646642032,47.74882,8.99520
718,1646642033,47.74882,8.99520
719,1646642034,47.74883,8.99519
720,1646642035,47.74885,8.99519
721,1646642036,47.74886,8.99520
722,1646642037,47.74888,8.99521
723,1646642038,47.74891,8.99522
724,1646642039,47.74893,8.99523
725,1646642040,47.74895,8.99524
726,1646642041,47.74898,8.99525
727,1646642042,47.74900,8.99526
728,1646642043,47.74902,8.99527
729,1646642044,47.74905,8.99528
730,1646642045,47.74907,8.99529
731,1646642046,47.74910,8.99529
732,1646642047,47.74913,8.99529
733,1646642048,47.74915,8.99528
734,1646642049,47.74918,8.99526
735,1646642050,47.74920,8.99523
736,1646642051,47.74921,8.99522
737,1646642052,47.74922,8.99520
738,1646642053,47.74923,8.99518
739,1646642054,47.74924,8.99516
740,1646642055,47.74925,8.99515
741,1646642056,47.74926,8.99513
742,1646642057,47.74927,8.99511
743,1646642058,47.74927,8.99510
744,1646642059,47.74927,8.99508
745,1646642060,47.74926,8.99505
746,1646642061,47.74926,8.99502
747,1646642062,47.74927,8.99499
748,1646642063,47.74927,8.99496
749,1646642064,47.74928,8.99494
750,1646642065,47.74928,8.99491
751,1646642066,47.74928,8.99488
752,1646642067,47.74929,8.99486
753,1646642068,47.74929,8.99484
754,1646642069,47.74929,8.99483
755,1646642070,47.74929,8.99482
756,1646642071,47.74929,8.99481
757,1646642072,47.74929,8.99480
758,1646642073,47.74928,8.99479
759,1646642074,47.74928,8.99478
