event-id,visible,timestamp,lon,lat,bar:barometric-pressure,data-decoding-software,eobs:activity,eobs:activity-samples,eobs:battery-voltage,eobs:fix-battery-voltage,eobs:horizontal-accuracy-estimate,eobs:key-bin-checksum,eobs:speed-accuracy-estimate,eobs:start-timestamp,eobs:status,eobs:temperature,eobs:type-of-fix,eobs:used-time-to-get-fix,gps:dop,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,height-raw,import-marked-outlier,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orientation:quaternion-raw-w,orientation:quaternion-raw-x,orientation:quaternion-raw-y,orientation:quaternion-raw-z,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
21239134016,true,2022-02-09 07:19:50.000,31.3478365,-24.5319774,0.0,"14",,,3426,3414,4.35,3871737220,0.64,2022-02-09 07:06:42.000,"A",32,3,787,1.6,9,0.15,198.57,509.9,,false,86.0,150.0,70.0,-3744,49,22,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134019,true,2022-02-09 07:19:51.000,31.3478381,-24.5319788,0.0,"14",,,3426,3416,4.35,669334745,0.4,2022-02-09 07:06:42.000,"A",32,3,788,1.6,9,0.27,198.57,509.8,,false,125.0,69.0,81.0,7091,52,40,-106,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134022,true,2022-02-09 07:19:52.000,31.3478388,-24.5319788,0.0,"14",,,3426,3416,4.35,1100278894,0.59,2022-02-09 07:06:42.000,"A",32,3,789,1.6,9,0.1,198.57,509.7,,false,73.0,65.0,3.0,2902,29,21,-122,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134028,true,2022-02-09 07:19:53.000,31.347839,-24.5319779,0.0,"14",,,3426,3414,4.35,3518038657,0.8,2022-02-09 07:06:42.000,"A",32,3,790,1.6,9,0.13,198.57,509.3,,false,62.0,100.0,-44.0,4311,12,27,-123,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134033,true,2022-02-09 07:19:54.000,31.3478371,-24.531978,0.0,"14",,,3426,3413,4.35,4130791201,0.54,2022-02-09 07:06:42.000,"A",32,3,791,1.6,9,0.3,198.57,509.0,,false,96.0,-10.0,-68.0,7307,33,15,-119,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134037,true,2022-02-09 07:19:55.000,31.3478363,-24.5319765,0.0,"14",,,3426,3416,4.35,3502305005,0.81,2022-02-09 07:06:42.000,"A",32,3,792,1.6,9,0.33,198.57,509.0,,false,-14.0,-56.0,-20.0,16292,21,24,-106,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134041,true,2022-02-09 07:19:56.000,31.3478361,-24.5319773,0.0,"14",,,3426,3416,4.61,4137031084,0.44,2022-02-09 07:06:42.000,"A",32,3,793,1.6,9,0.34,198.57,509.1,,false,91.0,-55.0,27.0,5561,45,8,-117,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134045,true,2022-02-09 07:19:57.000,31.3478341,-24.5319755,0.0,"14",,,3426,3414,4.61,2678340357,0.72,2022-02-09 07:06:42.000,"A",32,3,794,1.6,9,0.49,198.57,509.8,,false,67.0,207.0,-11.0,-2599,9,34,-122,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134046,true,2022-02-09 07:19:58.000,31.3478323,-24.5319724,0.0,"14",,,3426,3414,4.61,105116854,0.38,2022-02-09 07:06:42.000,"A",32,3,795,1.6,9,0.71,298.84,508.5,,false,-32.0,36.0,-42.0,8004,14,23,-121,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134050,true,2022-02-09 07:19:59.000,31.3478167,-24.5319445,0.0,"14",,,3426,3417,4.35,415446977,0.26,2022-02-09 07:06:42.000,"A",32,3,796,1.6,9,4.74,332.92,510.1,,false,-56.0,80.0,-54.0,5911,9,-12,-125,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134056,true,2022-02-09 07:20:00.000,31.3477872,-24.5318865,0.0,"14",,,3426,3403,4.1,2857108100,0.25,2022-02-09 07:06:42.000,"A",32,3,797,1.6,9,8.08,338.82,512.6,,false,6.0,110.0,-6.0,7565,28,34,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134058,true,2022-02-09 07:20:01.000,31.3477554,-24.5318122,0.0,"14",,,3426,3414,3.84,91050262,0.34,2022-02-09 07:06:42.000,"A",32,3,798,1.6,9,9.84,337.51,512.0,,false,32.0,58.0,-10.0,10264,28,30,-114,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134062,true,2022-02-09 07:20:02.000,31.3477216,-24.5317365,0.0,"14",,,3426,3413,3.84,745560360,0.22,2022-02-09 07:06:42.000,"A",32,3,799,1.6,9,8.84,338.17,511.5,,false,19.0,95.0,-1.0,10851,10,43,-112,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134068,true,2022-02-09 07:20:03.000,31.3476954,-24.5316588,0.0,"14",,,3426,3416,3.84,1887041667,0.37,2022-02-09 07:06:42.000,"A",32,3,800,1.6,9,9.12,346.03,510.7,,false,3.0,93.0,-21.0,15119,-1,37,-107,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134073,true,2022-02-09 07:20:04.000,31.3476711,-24.531584,0.0,"14",,,3426,3414,3.84,2706403727,0.44,2022-02-09 07:06:42.000,"A",32,3,802,1.6,9,8.41,342.75,509.6,,false,28.0,114.0,32.0,14005,1,53,-102,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134075,true,2022-02-09 07:20:05.000,31.3476388,-24.5315113,0.0,"14",,,3426,3416,3.58,3238015343,0.33,2022-02-09 07:06:42.000,"A",32,3,803,1.6,9,8.42,336.2,511.0,,false,-4.0,122.0,0.0,8267,17,28,-119,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134078,true,2022-02-09 07:20:06.000,31.3476105,-24.531432,0.0,"14",,,3426,3416,3.58,1678651124,0.28,2022-02-09 07:06:42.000,"A",32,3,804,1.6,9,10.12,343.41,511.3,,false,-26.0,116.0,-24.0,9445,-8,39,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134085,true,2022-02-09 07:20:07.000,31.3475709,-24.5313581,0.0,"14",,,3426,3416,3.58,1893101855,0.32,2022-02-09 07:06:42.000,"A",32,3,805,1.8,8,8.63,325.71,511.0,,false,37.0,117.0,67.0,4522,44,40,-111,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134089,true,2022-02-09 07:20:08.000,31.3475086,-24.531295,0.0,"14",,,3426,3416,3.33,3343052721,0.34,2022-02-09 07:06:42.000,"A",32,3,806,1.6,9,10.43,312.61,510.6,,false,5.0,139.0,31.0,3549,28,37,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134093,true,2022-02-09 07:20:09.000,31.3474428,-24.5312346,0.0,"14",,,3426,3416,3.33,3807765903,0.23,2022-02-09 07:06:42.000,"A",32,3,807,1.6,9,9.02,315.88,509.6,,false,37.0,37.0,-11.0,6144,24,-4,-123,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134097,true,2022-02-09 07:20:10.000,31.3473998,-24.5311677,0.0,"14",,,3426,3416,3.33,3974792156,0.27,2022-02-09 07:06:42.000,"A",32,3,808,1.6,9,8.66,338.17,507.4,,false,23.0,95.0,-7.0,10850,16,22,-117,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134100,true,2022-02-09 07:20:11.000,31.3473902,-24.5310901,0.0,"14",,,3426,3414,3.07,2852120018,0.26,2022-02-09 07:06:42.000,"A",32,3,809,1.6,9,8.75,0.0,507.4,,false,2.0,50.0,-30.0,15218,2,37,-106,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134103,true,2022-02-09 07:20:12.000,31.3473957,-24.5310122,0.0,"14",,,3426,3416,3.07,2860609147,0.3,2022-02-09 07:06:42.000,"A",32,3,810,1.6,9,8.65,4.59,506.9,,false,17.0,51.0,-33.0,17431,3,40,-100,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134108,true,2022-02-09 07:20:13.000,31.3473881,-24.5309368,0.0,"14",,,3426,3408,3.07,3907775633,0.36,2022-02-09 07:06:42.000,"A",32,3,811,1.6,9,8.36,346.69,506.9,,false,33.0,97.0,13.0,8624,25,34,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134113,true,2022-02-09 07:20:14.000,31.3473661,-24.5308607,0.0,"14",,,3426,3397,3.07,3513164086,0.35,2022-02-09 07:06:42.000,"A",32,3,812,1.6,9,8.95,343.41,506.2,,false,40.0,94.0,36.0,8760,23,48,-111,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134116,true,2022-02-09 07:20:15.000,31.3473312,-24.5307862,0.0,"14",,,3426,3416,3.07,2911611771,0.29,2022-02-09 07:06:42.000,"A",32,3,812,1.6,9,8.88,331.61,506.3,,false,34.0,100.0,28.0,3360,35,37,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134118,true,2022-02-09 07:20:16.000,31.3472836,-24.5307136,0.0,"14",,,3426,3409,3.07,216822851,0.27,2022-02-09 07:06:42.000,"A",32,3,813,1.6,9,9.95,325.71,506.0,,false,-13.0,99.0,-29.0,7122,18,27,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134123,true,2022-02-09 07:20:17.000,31.3472471,-24.5306382,0.0,"14",,,3426,3416,2.82,89395791,0.42,2022-02-09 07:06:42.000,"A",32,3,814,1.6,9,8.8,342.75,505.7,,false,15.0,75.0,-21.0,10219,7,35,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134128,true,2022-02-09 07:20:18.000,31.3472176,-24.530562,0.0,"14",,,3426,3416,2.82,1648641008,0.27,2022-02-09 07:06:42.000,"A",32,3,815,1.6,9,9.1,337.51,505.7,,false,50.0,68.0,18.0,7366,35,29,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134130,true,2022-02-09 07:20:19.000,31.3471878,-24.5304837,0.0,"14",,,3426,3416,2.82,435141020,0.31,2022-02-09 07:06:42.000,"A",32,3,816,1.6,9,9.1,342.75,506.2,,false,41.0,33.0,-9.0,9979,22,14,-119,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134136,true,2022-02-09 07:20:20.000,31.3471673,-24.5304038,0.0,"14",,,3426,3411,2.82,3081007594,0.26,2022-02-09 07:06:42.000,"A",32,3,817,1.6,9,9.31,348.65,505.3,,false,21.0,59.0,-17.0,12339,12,38,-111,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134141,true,2022-02-09 07:20:21.000,31.3471471,-24.5303224,0.0,"14",,,3426,3416,2.82,3628789265,0.41,2022-02-09 07:06:42.000,"A",32,3,818,1.6,9,9.1,345.37,505.4,,false,50.0,58.0,24.0,5141,38,33,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134144,true,2022-02-09 07:20:22.000,31.3471194,-24.53024,0.0,"14",,,3426,3417,2.82,2375497456,0.34,2022-02-09 07:06:42.000,"A",32,3,819,1.6,9,9.89,340.79,505.5,,false,26.0,104.0,8.0,7415,18,42,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134148,true,2022-02-09 07:20:23.000,31.3470951,-24.5301561,0.0,"14",,,3426,3416,2.82,1823488566,0.32,2022-02-09 07:06:42.000,"A",32,3,820,1.6,9,9.36,348.0,505.3,,false,48.0,16.0,16.0,12808,38,17,-110,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134152,true,2022-02-09 07:20:24.000,31.347073,-24.5300698,0.0,"14",,,3426,3416,2.82,2180501141,0.3,2022-02-09 07:06:42.000,"A",32,3,821,1.6,9,10.3,346.03,504.2,,false,27.0,125.0,31.0,12937,1,72,-92,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134154,true,2022-02-09 07:20:25.000,31.3470567,-24.5299874,0.0,"14",,,3426,3416,2.82,977523845,0.31,2022-02-09 07:06:42.000,"A",32,3,822,1.6,9,8.58,352.58,504.0,,false,26.0,50.0,-12.0,12476,20,33,-111,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134161,true,2022-02-09 07:20:26.000,31.3470525,-24.5299031,0.0,"14",,,3426,3416,2.82,4188728352,0.28,2022-02-09 07:06:42.000,"A",32,3,823,1.6,9,9.9,359.14,503.7,,false,-44.0,88.0,-44.0,11645,-17,40,-111,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134163,true,2022-02-09 07:20:27.000,31.347057,-24.529823,0.0,"14",,,3426,3417,2.82,3530232161,0.22,2022-02-09 07:06:42.000,"A",32,3,824,1.6,9,8.27,4.59,502.6,,false,6.0,32.0,-38.0,13941,12,13,-114,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134169,true,2022-02-09 07:20:28.000,31.3470776,-24.5297417,0.0,"14",,,3426,3416,2.82,3943485224,0.28,2022-02-09 07:06:42.000,"A",32,3,825,1.6,9,10.01,15.73,501.6,,false,-69.0,43.0,-61.0,13200,-22,24,-112,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134171,true,2022-02-09 07:20:29.000,31.3470946,-24.5296638,0.0,"14",,,3426,3416,2.56,825996213,0.27,2022-02-09 07:06:42.000,"A",32,3,826,1.6,9,7.96,11.14,501.6,,false,12.0,52.0,-22.0,9941,4,35,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134176,true,2022-02-09 07:20:30.000,31.3471064,-24.5295918,0.0,"14",,,3426,3416,2.56,3791652740,0.37,2022-02-09 07:06:42.000,"A",32,3,827,1.6,9,8.29,9.18,500.6,,false,35.0,71.0,3.0,15804,0,58,-95,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134180,true,2022-02-09 07:20:31.000,31.3471428,-24.5295348,0.0,"14",,,3426,3416,2.56,3196689395,0.2,2022-02-09 07:06:42.000,"A",32,3,828,1.6,9,7.1,25.56,500.3,,false,-29.0,-95.0,-1.0,22969,8,-10,-90,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134183,true,2022-02-09 07:20:32.000,31.3472089,-24.5295026,0.0,"14",,,3426,3406,2.56,2292896337,0.24,2022-02-09 07:06:42.000,"A",32,3,829,1.6,9,8.03,71.43,500.3,,false,-150.0,-32.0,-48.0,26916,-23,-10,-68,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134188,true,2022-02-09 07:20:33.000,31.3472708,-24.5295078,0.0,"14",,,3426,3414,2.56,3704164823,0.2,2022-02-09 07:06:42.000,"A",32,3,830,1.6,9,5.81,91.1,500.4,,false,-139.0,-71.0,-35.0,31792,30,66,-100,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134192,true,2022-02-09 07:20:34.000,31.347281,-24.5295337,0.0,"14",,,3426,3416,2.56,4118708360,0.25,2022-02-09 07:06:42.000,"A",32,3,831,1.6,9,3.61,118.62,500.9,,false,-24.0,24.0,-50.0,21421,-14,66,70,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134195,true,2022-02-09 07:20:35.000,31.3472315,-24.5295613,0.0,"14",,,3426,3422,2.56,1292164533,0.17,2022-02-09 07:06:42.000,"A",32,3,832,1.6,9,7.8,233.31,500.3,,false,-124.0,94.0,-60.0,19607,-4,13,102,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134201,true,2022-02-09 07:20:36.000,31.3471596,-24.5295752,0.0,"14",,,3426,3424,2.56,3241410102,0.29,2022-02-09 07:06:42.000,"A",32,3,833,1.6,9,7.55,247.73,499.8,,false,-34.0,92.0,-38.0,14491,-34,20,108,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134205,true,2022-02-09 07:20:37.000,31.3470789,-24.5295794,0.0,"14",,,3426,3422,2.3,1461553877,0.21,2022-02-09 07:06:42.000,"A",32,3,834,1.6,9,8.75,266.73,500.3,,false,-54.0,136.0,-26.0,19597,-41,13,93,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134207,true,2022-02-09 07:20:38.000,31.3469927,-24.5295965,0.0,"14",,,3426,3422,2.3,677467938,0.27,2022-02-09 07:06:42.000,"A",32,3,835,1.6,9,9.27,252.31,499.8,,false,-124.0,138.0,-32.0,19354,-11,-12,103,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134211,true,2022-02-09 07:20:39.000,31.3469167,-24.5296293,0.0,"14",,,3426,3422,2.56,2940170985,0.37,2022-02-09 07:06:42.000,"A",32,3,836,1.6,9,8.16,239.21,499.3,,false,-148.0,156.0,4.0,22980,-12,-13,90,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134214,true,2022-02-09 07:20:40.000,31.3468562,-24.5296312,0.0,"14",,,3426,3413,2.56,801153546,0.21,2022-02-09 07:06:42.000,"A",32,3,837,1.6,9,6.06,265.42,499.7,,false,13.0,59.0,-29.0,9657,-27,20,118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134218,true,2022-02-09 07:20:41.000,31.3468026,-24.5296155,0.0,"14",,,3426,3424,2.56,2985744348,0.36,2022-02-09 07:06:42.000,"A",32,3,838,1.6,9,5.45,273.29,499.8,,false,-24.0,162.0,26.0,21063,-52,14,82,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134223,true,2022-02-09 07:20:42.000,31.34675,-24.5296351,0.0,"14",,,3426,3422,2.56,3258556857,0.36,2022-02-09 07:06:42.000,"A",32,3,839,1.6,9,7.04,249.04,499.6,,false,-124.0,180.0,36.0,23020,-36,-14,83,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134227,true,2022-02-09 07:20:43.000,31.3467361,-24.5296729,0.0,"14",,,3426,3422,2.56,184274383,0.36,2022-02-09 07:06:42.000,"A",32,3,840,1.6,9,4.28,218.89,499.2,,false,-90.0,76.0,-62.0,30044,-40,90,-25,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134232,true,2022-02-09 07:20:44.000,31.346769,-24.5296818,0.0,"14",,,3426,3421,2.56,1733772630,0.39,2022-02-09 07:06:42.000,"A",32,3,841,1.6,9,4.71,136.31,499.6,,false,-13.0,3.0,-41.0,25423,18,107,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134237,true,2022-02-09 07:20:45.000,31.3468315,-24.52967,0.0,"14",,,3426,3422,2.56,3583357896,0.36,2022-02-09 07:06:42.000,"A",32,3,842,1.6,9,7.58,100.93,500.4,,false,-60.0,-30.0,-56.0,24077,20,38,-75,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134238,true,2022-02-09 07:20:46.000,31.3469049,-24.5296468,0.0,"14",,,3426,3422,2.56,16872785,0.38,2022-02-09 07:06:42.000,"A",32,3,843,1.6,9,7.99,64.88,500.5,,false,5.0,-9.0,-31.0,21650,21,45,-82,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134243,true,2022-02-09 07:20:47.000,31.3469808,-24.529613,0.0,"14",,,3426,3422,2.56,3221046611,0.35,2022-02-09 07:06:42.000,"A",32,3,844,1.6,9,8.92,63.57,500.2,,false,-41.0,-27.0,-35.0,24330,9,39,-75,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134248,true,2022-02-09 07:20:48.000,31.3470519,-24.5295647,0.0,"14",,,3426,3414,2.56,2511233424,0.33,2022-02-09 07:06:42.000,"A",32,3,845,1.6,9,9.03,45.88,499.8,,false,-66.0,-60.0,-46.0,20011,19,10,-99,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134251,true,2022-02-09 07:20:49.000,31.3470885,-24.5294986,0.0,"14",,,3426,3422,2.56,2263393208,0.38,2022-02-09 07:06:42.000,"A",32,3,846,1.6,9,8.13,13.11,500.4,,false,22.0,10.0,-22.0,10746,27,7,-117,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134254,true,2022-02-09 07:20:50.000,31.3471074,-24.5294184,0.0,"14",,,3426,3426,2.56,166565822,0.28,2022-02-09 07:06:42.000,"A",32,3,847,1.6,9,9.56,11.14,500.1,,false,-44.0,-14.0,-50.0,11403,15,6,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134259,true,2022-02-09 07:20:51.000,31.3471219,-24.5293345,0.0,"14",,,3426,3421,2.56,1475631517,0.34,2022-02-09 07:06:42.000,"A",32,3,848,1.6,9,9.17,6.55,500.3,,false,28.0,-6.0,-8.0,11598,26,19,-115,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134262,true,2022-02-09 07:20:52.000,31.3471193,-24.5292519,0.0,"14",,,3426,3416,2.56,1814810858,0.2,2022-02-09 07:06:42.000,"A",32,3,849,1.6,9,8.97,351.93,500.3,,false,3.0,67.0,-31.0,2432,20,12,-125,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134267,true,2022-02-09 07:20:53.000,31.3471166,-24.5291619,0.0,"14",,,3426,3409,2.56,1668925969,0.32,2022-02-09 07:06:42.000,"A",32,3,850,1.6,9,10.57,1.31,500.1,,false,-20.0,-34.0,-26.0,9725,20,-2,-120,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134272,true,2022-02-09 07:20:54.000,31.3471448,-24.5290829,0.0,"14",,,3426,3422,2.56,4075380366,0.26,2022-02-09 07:06:42.000,"A",32,3,851,1.6,9,8.63,30.8,500.4,,false,-22.0,-76.0,-8.0,16964,29,11,-105,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134277,true,2022-02-09 07:20:55.000,31.3471795,-24.5290083,0.0,"14",,,3426,3421,2.56,2478799978,0.22,2022-02-09 07:06:42.000,"A",32,3,852,1.6,9,9.25,17.69,499.9,,false,-18.0,0.0,-44.0,11736,12,25,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134278,true,2022-02-09 07:20:56.000,31.3472013,-24.5289255,0.0,"14",,,3426,3409,2.56,2364375620,0.27,2022-02-09 07:06:42.000,"A",32,3,853,1.6,9,9.37,11.14,500.3,,false,33.0,3.0,-3.0,8471,35,5,-118,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134283,true,2022-02-09 07:20:57.000,31.3472044,-24.5288465,0.0,"14",,,3426,3416,2.56,1693775487,0.28,2022-02-09 07:06:42.000,"A",32,3,854,1.6,9,8.42,355.21,500.4,,false,41.0,61.0,5.0,5868,39,10,-119,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134286,true,2022-02-09 07:20:58.000,31.3472038,-24.5287626,0.0,"14",,,3426,3419,2.56,590947232,0.38,2022-02-09 07:06:42.000,"A",32,3,855,1.6,9,9.78,1.97,500.2,,false,-7.0,37.0,-43.0,10877,9,25,-117,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134291,true,2022-02-09 07:20:59.000,31.3472104,-24.5286815,0.0,"14",,,3426,3419,2.56,2098644805,0.27,2022-02-09 07:06:42.000,"A",32,3,856,1.6,9,8.28,5.9,500.4,,false,45.0,7.0,3.0,7000,39,23,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134297,true,2022-02-09 07:21:00.000,31.3472252,-24.5286004,0.0,"14",,,3426,3417,2.56,3446828060,0.31,2022-02-09 07:06:42.000,"A",32,3,857,1.6,9,9.55,11.14,500.8,,false,-6.0,-20.0,-28.0,11560,20,14,-117,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134298,true,2022-02-09 07:21:01.000,31.34724,-24.5285261,0.0,"14",,,3426,3417,2.56,544550148,0.23,2022-02-09 07:06:42.000,"A",32,3,858,1.6,9,7.52,9.83,500.3,,false,-21.0,57.0,-45.0,9508,-12,31,-117,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134304,true,2022-02-09 07:21:02.000,31.3472645,-24.5284747,0.0,"14",,,3426,3417,2.56,1051928219,0.22,2022-02-09 07:06:42.000,"A",32,3,859,1.6,9,5.55,19.01,499.7,,false,-67.0,-47.0,-43.0,21266,-3,12,-96,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134309,true,2022-02-09 07:21:03.000,31.3473057,-24.5284663,0.0,"14",,,3426,3416,2.56,3546679106,0.22,2022-02-09 07:06:42.000,"A",32,3,860,1.6,9,5.01,68.16,500.1,,false,-73.0,-67.0,-31.0,25774,50,101,-110,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134310,true,2022-02-09 07:21:04.000,31.3473554,-24.5284846,0.0,"14",,,3426,3408,2.56,163214123,0.2,2022-02-09 07:06:42.000,"A",32,3,861,1.6,9,5.65,95.68,501.1,,false,-148.0,-70.0,-20.0,28297,5,24,-126,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134315,true,2022-02-09 07:21:05.000,31.3474013,-24.5285176,0.0,"14",,,3426,3419,2.3,2246448531,0.22,2022-02-09 07:06:42.000,"A",32,3,862,1.6,9,6.34,115.34,501.6,,false,-201.0,-13.0,-31.0,31749,-86,-5,-92,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134319,true,2022-02-09 07:21:06.000,31.3474415,-24.5285271,0.0,"14",,,3426,3416,2.3,2340217257,0.36,2022-02-09 07:06:42.000,"A",32,3,863,1.6,9,4.12,100.27,501.7,,false,-110.0,70.0,-62.0,16020,-31,25,-103,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134323,true,2022-02-09 07:21:07.000,31.3474451,-24.5285265,0.0,"14",,,3426,3417,2.3,504219766,0.22,2022-02-09 07:06:42.000,"A",32,3,864,1.6,9,2.2,135.0,502.4,,false,-8.0,172.0,72.0,-17427,73,-27,-76,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134327,true,2022-02-09 07:21:08.000,31.347408,-24.5285451,0.0,"14",,,3426,3416,2.3,996107878,0.21,2022-02-09 07:06:42.000,"A",32,3,865,1.6,9,5.81,225.44,502.8,,false,-37.0,137.0,-19.0,-23215,42,-30,-74,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134331,true,2022-02-09 07:21:09.000,31.3473491,-24.5285754,0.0,"14",,,3426,3419,2.3,2520754132,0.2,2022-02-09 07:06:42.000,"A",32,3,866,1.6,9,7.61,235.27,502.8,,false,-115.0,163.0,-15.0,-23430,30,6,-84,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134337,true,2022-02-09 07:21:10.000,31.3472887,-24.5285817,0.0,"14",,,3426,3419,2.3,2582355220,0.2,2022-02-09 07:06:42.000,"A",32,3,867,1.6,9,6.04,255.59,502.6,,false,14.0,68.0,-28.0,-14612,40,-28,-104,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134338,true,2022-02-09 07:21:11.000,31.3472255,-24.5285548,0.0,"14",,,3426,3419,2.3,507637976,0.23,2022-02-09 07:06:42.000,"A",32,3,868,1.6,9,8.01,300.81,502.3,,false,12.0,72.0,-26.0,-11450,30,-1,-116,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134344,true,2022-02-09 07:21:12.000,31.3471568,-24.5285221,0.0,"14",,,3426,3416,2.3,2507301572,0.22,2022-02-09 07:06:42.000,"A",32,3,869,1.6,9,7.78,296.88,501.6,,false,-44.0,140.0,-2.0,-12982,18,21,-114,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134348,true,2022-02-09 07:21:13.000,31.3471023,-24.5284863,0.0,"14",,,3426,3409,2.3,1508239363,0.27,2022-02-09 07:06:42.000,"A",32,3,870,1.6,9,6.37,301.47,501.3,,false,16.0,8.0,-22.0,-5337,19,-18,-123,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
21239134352,true,2022-02-09 07:21:14.000,31.3470979,-24.5284473,0.0,"14",,,3426,3409,2.3,4150158245,0.34,2022-02-09 07:06:42.000,"A",32,3,871,1.6,9,4.74,336.2,501.4,,false,15.0,-95.0,57.0,11774,55,-4,-106,"gps","Canis lupus","9458","Duchess","Kruger Hounds"
